"","instanceID","wallTime","clients","threads","duration","transactions","set","vmID"
"62","i-07594cd3a982b9904",60.3209712505341,10,10,"60 s",55781,12,7
"63","i-07594cd3a982b9904",60.3577122688293,10,10,"60 s",57910,12,7
"64","i-07594cd3a982b9904",60.2799036502838,10,10,"60 s",57737,13,7
"65","i-07594cd3a982b9904",60.301572561264,10,10,"60 s",57475,13,7
"66","i-07594cd3a982b9904",60.3633012771606,10,10,"60 s",57619,13,7
"67","i-07594cd3a982b9904",60.2801687717438,10,10,"60 s",58063,14,7
"68","i-07594cd3a982b9904",60.300164937973,10,10,"60 s",57993,14,7
"69","i-07594cd3a982b9904",60.2537190914154,10,10,"60 s",54392,14,7
"70","i-07594cd3a982b9904",60.2868583202362,10,10,"60 s",55358,15,7
"71","i-07594cd3a982b9904",60.2121019363403,10,10,"60 s",56430,15,7
"72","i-07594cd3a982b9904",60.2600011825562,10,10,"60 s",57911,15,7
"73","i-07594cd3a982b9904",60.3608031272888,10,10,"60 s",56995,16,7
"74","i-07594cd3a982b9904",60.3591096401215,10,10,"60 s",57279,16,7
"75","i-07594cd3a982b9904",60.3029186725616,10,10,"60 s",57742,16,7
"121","i-0d48e74939789e96c",60.366366147995,10,10,"60 s",55046,11,6
"122","i-0d48e74939789e96c",60.2122659683228,10,10,"60 s",53915,11,6
"123","i-0d48e74939789e96c",60.2065513134003,10,10,"60 s",54930,11,6
"124","i-0d48e74939789e96c",60.2704718112946,10,10,"60 s",56258,12,6
"125","i-0d48e74939789e96c",60.276275396347,10,10,"60 s",52649,12,6
"126","i-0d48e74939789e96c",60.2621948719025,10,10,"60 s",54838,12,6
"127","i-0d48e74939789e96c",60.2794458866119,10,10,"60 s",56101,13,6
"128","i-0d48e74939789e96c",60.292911529541,10,10,"60 s",55651,13,6
"129","i-0d48e74939789e96c",60.3336980342865,10,10,"60 s",55733,13,6
"130","i-0d48e74939789e96c",60.2754745483398,10,10,"60 s",55854,14,6
"131","i-0d48e74939789e96c",60.298987865448,10,10,"60 s",56757,14,6
"132","i-0d48e74939789e96c",60.2870171070099,10,10,"60 s",54927,14,6
"133","i-0d48e74939789e96c",60.2201368808746,10,10,"60 s",55770,15,6
"134","i-0d48e74939789e96c",60.2664182186127,10,10,"60 s",56344,15,6
"135","i-0d48e74939789e96c",60.254022359848,10,10,"60 s",56599,15,6
"136","i-0d48e74939789e96c",60.2896654605865,10,10,"60 s",56038,16,6
"137","i-0d48e74939789e96c",60.2922389507294,10,10,"60 s",55523,16,6
"138","i-0d48e74939789e96c",60.2560133934021,10,10,"60 s",56641,16,6
"106","i-0178c009d34532fb3",60.4215233325958,10,10,"60 s",55308,12,5
"107","i-0178c009d34532fb3",60.2499969005585,10,10,"60 s",56149,12,5
"108","i-0178c009d34532fb3",60.2209577560425,10,10,"60 s",56458,12,5
"109","i-0178c009d34532fb3",60.2595274448395,10,10,"60 s",57801,13,5
"110","i-0178c009d34532fb3",60.2840280532837,10,10,"60 s",57414,13,5
"111","i-0178c009d34532fb3",60.2826571464539,10,10,"60 s",56890,13,5
"112","i-0178c009d34532fb3",60.2829327583313,10,10,"60 s",57571,14,5
"113","i-0178c009d34532fb3",60.2805504798889,10,10,"60 s",57713,14,5
"114","i-0178c009d34532fb3",60.3175268173218,10,10,"60 s",56709,14,5
"115","i-0178c009d34532fb3",60.3259890079498,10,10,"60 s",56191,15,5
"116","i-0178c009d34532fb3",60.2840330600739,10,10,"60 s",56572,15,5
"117","i-0178c009d34532fb3",60.2786014080048,10,10,"60 s",57221,15,5
"118","i-0178c009d34532fb3",60.2473073005676,10,10,"60 s",56497,16,5
"119","i-0178c009d34532fb3",60.3047351837158,10,10,"60 s",55731,16,5
"120","i-0178c009d34532fb3",60.2871851921082,10,10,"60 s",55744,16,5
"355","i-0530876ca46f97dd4",60.3972294330597,10,10,"60 s",58978,13,4
"356","i-0530876ca46f97dd4",60.2758529186249,10,10,"60 s",58454,13,4
"357","i-0530876ca46f97dd4",60.2828638553619,10,10,"60 s",58044,13,4
"358","i-0530876ca46f97dd4",60.2645063400269,10,10,"60 s",58952,14,4
"359","i-0530876ca46f97dd4",60.2788672447205,10,10,"60 s",59394,14,4
"360","i-0530876ca46f97dd4",60.2914383411407,10,10,"60 s",58228,14,4
"361","i-0530876ca46f97dd4",60.2952136993408,10,10,"60 s",57133,15,4
"362","i-0530876ca46f97dd4",60.3303587436676,10,10,"60 s",58379,15,4
"363","i-0530876ca46f97dd4",60.2783861160278,10,10,"60 s",59337,15,4
"364","i-0530876ca46f97dd4",60.2495086193085,10,10,"60 s",58203,16,4
"365","i-0530876ca46f97dd4",60.3066310882568,10,10,"60 s",58531,16,4
"366","i-0530876ca46f97dd4",60.2772057056427,10,10,"60 s",59224,16,4
"400","i-0d95d12b34f07f29b",60.3581650257111,10,10,"60 s",56897,14,3
"401","i-0d95d12b34f07f29b",60.2158279418945,10,10,"60 s",57090,14,3
"402","i-0d95d12b34f07f29b",60.2283179759979,10,10,"60 s",57396,14,3
"403","i-0d95d12b34f07f29b",60.2528324127197,10,10,"60 s",55756,15,3
"404","i-0d95d12b34f07f29b",60.3030903339386,10,10,"60 s",56569,15,3
"405","i-0d95d12b34f07f29b",60.3309590816498,10,10,"60 s",56933,15,3
"406","i-0d95d12b34f07f29b",60.3142282962799,10,10,"60 s",55799,16,3
"407","i-0d95d12b34f07f29b",60.2860198020935,10,10,"60 s",55747,16,3
"408","i-0d95d12b34f07f29b",60.3357036113739,10,10,"60 s",56129,16,3
"1","i-06950b814662ddbcc",60.3787441253662,10,10,"60 s",56105,15,2
"2","i-06950b814662ddbcc",60.2297954559326,10,10,"60 s",56694,15,2
"3","i-06950b814662ddbcc",60.2489104270935,10,10,"60 s",57514,15,2
"4","i-06950b814662ddbcc",60.2743670940399,10,10,"60 s",54651,16,2
"5","i-06950b814662ddbcc",60.2688820362091,10,10,"60 s",54829,16,2
"6","i-06950b814662ddbcc",60.2940878868103,10,10,"60 s",54987,16,2
"7","i-0ca87c1c981dca37d",60.3641533851624,10,10,"60 s",54015,16,1
"8","i-0ca87c1c981dca37d",60.2396595478058,10,10,"60 s",54959,16,1
"9","i-0ca87c1c981dca37d",60.2581634521484,10,10,"60 s",55600,16,1
